,ten,loai_dien_thoai,thoi_gian_bao_hanh,danh_gia,so_luong_binh_luan,duong_dan,mau_sac,gia_moi,gia_cu,he_dieu_hanh,cpu,ram,bo_nho_trong,dung_luong_pin,thiet_ke,hang_dien_thoai,la_dien_thoai_cu,kich_thuoc_man_hinh,tan_so_quet,do_sang_man_hinh,loai_man_hinh,so_the_sim,loai_pin,cong_suat_sac,do_phan_giai_cam_sau,do_phan_giai_cam_truoc,CPU_Loai
46,Điện thoại Xiaomi POCO C65 (Camera 50MP),POCO,12.0,5.0,8,https://mobilecity.vn/dien-thoai/xiaomi-poco-c65-gia-re.html,Đen,2600000.0,2999000.0,Android 13,"Mediatek Helio G85 (12nm)
8 nhân (2x2.0 GHz & 6x1.8 GHz)
GPU: Mali-G52 MC2",6.0,128.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa
Kính màn hình Corning Gorilla Glass",Xiaomi,False,6.74,90.0,450.0,LCD,2,Li-Po,18.0,"[50.0, 2.0]",[8.0],Other
47,Điện thoại Xiaomi POCO C65 (Camera 50MP),POCO,12.0,5.0,8,https://mobilecity.vn/dien-thoai/xiaomi-poco-c65-gia-re.html,Đen,2900000.0,2999000.0,Android 13,"Mediatek Helio G85 (12nm)
8 nhân (2x2.0 GHz & 6x1.8 GHz)
GPU: Mali-G52 MC2",8.0,256.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa
Kính màn hình Corning Gorilla Glass",Xiaomi,False,6.74,90.0,450.0,LCD,2,Li-Po,18.0,"[50.0, 2.0]",[8.0],Other
48,Điện thoại Xiaomi Redmi 12 5G (Snapdragon 4 Gen 2),Redmi,12.0,5.0,31,https://mobilecity.vn/dien-thoai/xiaomi-redmi-12-5g-global.html,Trắng,2650000.0,3950000.0,Android 13,"Qualcomm Snapdragon 4 Gen 2 (4 nm)
8 nhân (2x2.2 GHz & 6x2.0 GHz)
GPU: Adreno 613",4.0,128.0,5000.0,"Khung nhựa; Vuông vức
Mặt trước và mặt lưng kính Gorilla Glass
Kháng nước, bụi IP53",Xiaomi,False,6.79,90.0,550.0,LCD,2,Li-Po,18.0,"[50.0, 2.0]",[8.0],Qualcomm Snapdragon
49,Điện thoại Xiaomi Redmi 12 5G (Snapdragon 4 Gen 2),Redmi,12.0,5.0,31,https://mobilecity.vn/dien-thoai/xiaomi-redmi-12-5g-global.html,Trắng,2950000.0,3950000.0,Android 13,"Qualcomm Snapdragon 4 Gen 2 (4 nm)
8 nhân (2x2.2 GHz & 6x2.0 GHz)
GPU: Adreno 613",6.0,128.0,5000.0,"Khung nhựa; Vuông vức
Mặt trước và mặt lưng kính Gorilla Glass
Kháng nước, bụi IP53",Xiaomi,False,6.79,90.0,550.0,LCD,2,Li-Po,18.0,"[50.0, 2.0]",[8.0],Qualcomm Snapdragon
50,Điện thoại Xiaomi Redmi 12 5G (Snapdragon 4 Gen 2),Redmi,12.0,5.0,31,https://mobilecity.vn/dien-thoai/xiaomi-redmi-12-5g-global.html,Xanh,2650000.0,3950000.0,Android 13,"Qualcomm Snapdragon 4 Gen 2 (4 nm)
8 nhân (2x2.2 GHz & 6x2.0 GHz)
GPU: Adreno 613",4.0,128.0,5000.0,"Khung nhựa; Vuông vức
Mặt trước và mặt lưng kính Gorilla Glass
Kháng nước, bụi IP53",Xiaomi,False,6.79,90.0,550.0,LCD,2,Li-Po,18.0,"[50.0, 2.0]",[8.0],Qualcomm Snapdragon
51,Điện thoại Xiaomi Redmi 12 5G (Snapdragon 4 Gen 2),Redmi,12.0,5.0,31,https://mobilecity.vn/dien-thoai/xiaomi-redmi-12-5g-global.html,Xanh,2950000.0,3950000.0,Android 13,"Qualcomm Snapdragon 4 Gen 2 (4 nm)
8 nhân (2x2.2 GHz & 6x2.0 GHz)
GPU: Adreno 613",6.0,128.0,5000.0,"Khung nhựa; Vuông vức
Mặt trước và mặt lưng kính Gorilla Glass
Kháng nước, bụi IP53",Xiaomi,False,6.79,90.0,550.0,LCD,2,Li-Po,18.0,"[50.0, 2.0]",[8.0],Qualcomm Snapdragon
52,Điện thoại Xiaomi Redmi 12 5G (Snapdragon 4 Gen 2),Redmi,12.0,5.0,31,https://mobilecity.vn/dien-thoai/xiaomi-redmi-12-5g-global.html,Đen,2650000.0,3950000.0,Android 13,"Qualcomm Snapdragon 4 Gen 2 (4 nm)
8 nhân (2x2.2 GHz & 6x2.0 GHz)
GPU: Adreno 613",4.0,128.0,5000.0,"Khung nhựa; Vuông vức
Mặt trước và mặt lưng kính Gorilla Glass
Kháng nước, bụi IP53",Xiaomi,False,6.79,90.0,550.0,LCD,2,Li-Po,18.0,"[50.0, 2.0]",[8.0],Qualcomm Snapdragon
53,Điện thoại Xiaomi Redmi 12 5G (Snapdragon 4 Gen 2),Redmi,12.0,5.0,31,https://mobilecity.vn/dien-thoai/xiaomi-redmi-12-5g-global.html,Đen,2950000.0,3950000.0,Android 13,"Qualcomm Snapdragon 4 Gen 2 (4 nm)
8 nhân (2x2.2 GHz & 6x2.0 GHz)
GPU: Adreno 613",6.0,128.0,5000.0,"Khung nhựa; Vuông vức
Mặt trước và mặt lưng kính Gorilla Glass
Kháng nước, bụi IP53",Xiaomi,False,6.79,90.0,550.0,LCD,2,Li-Po,18.0,"[50.0, 2.0]",[8.0],Qualcomm Snapdragon
54,Điện thoại Xiaomi Redmi Note 12 5G (Snapdragon 4 Gen 1),Redmi,12.0,5.0,9,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-12-5g-snapdragon-4-gen-1.html,Xanh,2750000.0,3950000.0,Android 12,"Qualcomm SM4375 Snapdragon 4 Gen 1 (6 nm)
8 nhân (2x2.0 GHz & 6x1.8 GHz)
GPU: Adreno 619",4.0,128.0,5000.0,"Khung nhựa bo cong, mặt lưng nhựa cong
Kháng nước, bụi IP53
Cảm biến vân tay cạnh bên",Xiaomi,False,6.67,120.0,1200.0,OLED,2,Li-Po,33.0,"[48.0, 2.0]",[8.0],Qualcomm Snapdragon
55,Điện thoại Xiaomi Redmi Note 12 5G (Snapdragon 4 Gen 1),Redmi,12.0,5.0,9,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-12-5g-snapdragon-4-gen-1.html,Xanh,2950000.0,3950000.0,Android 12,"Qualcomm SM4375 Snapdragon 4 Gen 1 (6 nm)
8 nhân (2x2.0 GHz & 6x1.8 GHz)
GPU: Adreno 619",6.0,128.0,5000.0,"Khung nhựa bo cong, mặt lưng nhựa cong
Kháng nước, bụi IP53
Cảm biến vân tay cạnh bên",Xiaomi,False,6.67,120.0,1200.0,OLED,2,Li-Po,33.0,"[48.0, 2.0]",[8.0],Qualcomm Snapdragon
56,Điện thoại Xiaomi Redmi Note 12 5G (Snapdragon 4 Gen 1),Redmi,12.0,5.0,9,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-12-5g-snapdragon-4-gen-1.html,Xanh,3250000.0,3950000.0,Android 12,"Qualcomm SM4375 Snapdragon 4 Gen 1 (6 nm)
8 nhân (2x2.0 GHz & 6x1.8 GHz)
GPU: Adreno 619",8.0,128.0,5000.0,"Khung nhựa bo cong, mặt lưng nhựa cong
Kháng nước, bụi IP53
Cảm biến vân tay cạnh bên",Xiaomi,False,6.67,120.0,1200.0,OLED,2,Li-Po,33.0,"[48.0, 2.0]",[8.0],Qualcomm Snapdragon
57,Điện thoại Xiaomi Redmi Note 12 5G (Snapdragon 4 Gen 1),Redmi,12.0,5.0,9,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-12-5g-snapdragon-4-gen-1.html,Trắng,2750000.0,3950000.0,Android 12,"Qualcomm SM4375 Snapdragon 4 Gen 1 (6 nm)
8 nhân (2x2.0 GHz & 6x1.8 GHz)
GPU: Adreno 619",4.0,128.0,5000.0,"Khung nhựa bo cong, mặt lưng nhựa cong
Kháng nước, bụi IP53
Cảm biến vân tay cạnh bên",Xiaomi,False,6.67,120.0,1200.0,OLED,2,Li-Po,33.0,"[48.0, 2.0]",[8.0],Qualcomm Snapdragon
58,Điện thoại Xiaomi Redmi Note 12 5G (Snapdragon 4 Gen 1),Redmi,12.0,5.0,9,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-12-5g-snapdragon-4-gen-1.html,Trắng,2950000.0,3950000.0,Android 12,"Qualcomm SM4375 Snapdragon 4 Gen 1 (6 nm)
8 nhân (2x2.0 GHz & 6x1.8 GHz)
GPU: Adreno 619",6.0,128.0,5000.0,"Khung nhựa bo cong, mặt lưng nhựa cong
Kháng nước, bụi IP53
Cảm biến vân tay cạnh bên",Xiaomi,False,6.67,120.0,1200.0,OLED,2,Li-Po,33.0,"[48.0, 2.0]",[8.0],Qualcomm Snapdragon
59,Điện thoại Xiaomi Redmi Note 12 5G (Snapdragon 4 Gen 1),Redmi,12.0,5.0,9,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-12-5g-snapdragon-4-gen-1.html,Trắng,3250000.0,3950000.0,Android 12,"Qualcomm SM4375 Snapdragon 4 Gen 1 (6 nm)
8 nhân (2x2.0 GHz & 6x1.8 GHz)
GPU: Adreno 619",8.0,128.0,5000.0,"Khung nhựa bo cong, mặt lưng nhựa cong
Kháng nước, bụi IP53
Cảm biến vân tay cạnh bên",Xiaomi,False,6.67,120.0,1200.0,OLED,2,Li-Po,33.0,"[48.0, 2.0]",[8.0],Qualcomm Snapdragon
60,Điện thoại Xiaomi Redmi Note 12 5G (Snapdragon 4 Gen 1),Redmi,12.0,5.0,9,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-12-5g-snapdragon-4-gen-1.html,Đen,2750000.0,3950000.0,Android 12,"Qualcomm SM4375 Snapdragon 4 Gen 1 (6 nm)
8 nhân (2x2.0 GHz & 6x1.8 GHz)
GPU: Adreno 619",4.0,128.0,5000.0,"Khung nhựa bo cong, mặt lưng nhựa cong
Kháng nước, bụi IP53
Cảm biến vân tay cạnh bên",Xiaomi,False,6.67,120.0,1200.0,OLED,2,Li-Po,33.0,"[48.0, 2.0]",[8.0],Qualcomm Snapdragon
61,Điện thoại Xiaomi Redmi Note 12 5G (Snapdragon 4 Gen 1),Redmi,12.0,5.0,9,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-12-5g-snapdragon-4-gen-1.html,Đen,2950000.0,3950000.0,Android 12,"Qualcomm SM4375 Snapdragon 4 Gen 1 (6 nm)
8 nhân (2x2.0 GHz & 6x1.8 GHz)
GPU: Adreno 619",6.0,128.0,5000.0,"Khung nhựa bo cong, mặt lưng nhựa cong
Kháng nước, bụi IP53
Cảm biến vân tay cạnh bên",Xiaomi,False,6.67,120.0,1200.0,OLED,2,Li-Po,33.0,"[48.0, 2.0]",[8.0],Qualcomm Snapdragon
62,Điện thoại Xiaomi Redmi Note 12 5G (Snapdragon 4 Gen 1),Redmi,12.0,5.0,9,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-12-5g-snapdragon-4-gen-1.html,Đen,3250000.0,3950000.0,Android 12,"Qualcomm SM4375 Snapdragon 4 Gen 1 (6 nm)
8 nhân (2x2.0 GHz & 6x1.8 GHz)
GPU: Adreno 619",8.0,128.0,5000.0,"Khung nhựa bo cong, mặt lưng nhựa cong
Kháng nước, bụi IP53
Cảm biến vân tay cạnh bên",Xiaomi,False,6.67,120.0,1200.0,OLED,2,Li-Po,33.0,"[48.0, 2.0]",[8.0],Qualcomm Snapdragon
63,Điện thoại Xiaomi Redmi 14C Chính hãng (Helio G81Ultra) siêu rẻ,Redmi,18.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-14c-helio-g81ultra.html,Xanh,2800000.0,3450000.0,Android 14,"MediaTek Helio G81 Ultra (12 nm)
8 nhân, (2×2.0 GHz & 6x1.7 GHz)
GPU: Mali-G52 MC2",4.0,128.0,5160.0,"Khung nhựa vuông vức
Mặt lưng phẳng giả kính/giả da
Cảm biến vân tay cạnh bên
Mở khóa bằng khuôn mặt AI",Xiaomi,False,6.88,120.0,450.0,LCD,2,,18.0,[50.0],[13.0],Other
64,Điện thoại Xiaomi Redmi 14C Chính hãng (Helio G81Ultra) siêu rẻ,Redmi,18.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-14c-helio-g81ultra.html,Xanh,3100000.0,3450000.0,Android 14,"MediaTek Helio G81 Ultra (12 nm)
8 nhân, (2×2.0 GHz & 6x1.7 GHz)
GPU: Mali-G52 MC2",6.0,128.0,5160.0,"Khung nhựa vuông vức
Mặt lưng phẳng giả kính/giả da
Cảm biến vân tay cạnh bên
Mở khóa bằng khuôn mặt AI",Xiaomi,False,6.88,120.0,450.0,LCD,2,,18.0,[50.0],[13.0],Other
65,Điện thoại Xiaomi Redmi 14C Chính hãng (Helio G81Ultra) siêu rẻ,Redmi,18.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-14c-helio-g81ultra.html,Xanh,3400000.0,3450000.0,Android 14,"MediaTek Helio G81 Ultra (12 nm)
8 nhân, (2×2.0 GHz & 6x1.7 GHz)
GPU: Mali-G52 MC2",8.0,256.0,5160.0,"Khung nhựa vuông vức
Mặt lưng phẳng giả kính/giả da
Cảm biến vân tay cạnh bên
Mở khóa bằng khuôn mặt AI",Xiaomi,False,6.88,120.0,450.0,LCD,2,,18.0,[50.0],[13.0],Other
66,Điện thoại Xiaomi Redmi 14C Chính hãng (Helio G81Ultra) siêu rẻ,Redmi,18.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-14c-helio-g81ultra.html,Xanh,2800000.0,3450000.0,Android 14,"MediaTek Helio G81 Ultra (12 nm)
8 nhân, (2×2.0 GHz & 6x1.7 GHz)
GPU: Mali-G52 MC2",4.0,128.0,5160.0,"Khung nhựa vuông vức
Mặt lưng phẳng giả kính/giả da
Cảm biến vân tay cạnh bên
Mở khóa bằng khuôn mặt AI",Xiaomi,False,6.88,120.0,450.0,LCD,2,,18.0,[50.0],[13.0],Other
67,Điện thoại Xiaomi Redmi 14C Chính hãng (Helio G81Ultra) siêu rẻ,Redmi,18.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-14c-helio-g81ultra.html,Xanh,3100000.0,3450000.0,Android 14,"MediaTek Helio G81 Ultra (12 nm)
8 nhân, (2×2.0 GHz & 6x1.7 GHz)
GPU: Mali-G52 MC2",6.0,128.0,5160.0,"Khung nhựa vuông vức
Mặt lưng phẳng giả kính/giả da
Cảm biến vân tay cạnh bên
Mở khóa bằng khuôn mặt AI",Xiaomi,False,6.88,120.0,450.0,LCD,2,,18.0,[50.0],[13.0],Other
68,Điện thoại Xiaomi Redmi 14C Chính hãng (Helio G81Ultra) siêu rẻ,Redmi,18.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-14c-helio-g81ultra.html,Xanh,3400000.0,3450000.0,Android 14,"MediaTek Helio G81 Ultra (12 nm)
8 nhân, (2×2.0 GHz & 6x1.7 GHz)
GPU: Mali-G52 MC2",8.0,256.0,5160.0,"Khung nhựa vuông vức
Mặt lưng phẳng giả kính/giả da
Cảm biến vân tay cạnh bên
Mở khóa bằng khuôn mặt AI",Xiaomi,False,6.88,120.0,450.0,LCD,2,,18.0,[50.0],[13.0],Other
69,Điện thoại Xiaomi Redmi 14C Chính hãng (Helio G81Ultra) siêu rẻ,Redmi,18.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-14c-helio-g81ultra.html,Đen,2800000.0,3450000.0,Android 14,"MediaTek Helio G81 Ultra (12 nm)
8 nhân, (2×2.0 GHz & 6x1.7 GHz)
GPU: Mali-G52 MC2",4.0,128.0,5160.0,"Khung nhựa vuông vức
Mặt lưng phẳng giả kính/giả da
Cảm biến vân tay cạnh bên
Mở khóa bằng khuôn mặt AI",Xiaomi,False,6.88,120.0,450.0,LCD,2,,18.0,[50.0],[13.0],Other
70,Điện thoại Xiaomi Redmi 14C Chính hãng (Helio G81Ultra) siêu rẻ,Redmi,18.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-14c-helio-g81ultra.html,Đen,3100000.0,3450000.0,Android 14,"MediaTek Helio G81 Ultra (12 nm)
8 nhân, (2×2.0 GHz & 6x1.7 GHz)
GPU: Mali-G52 MC2",6.0,128.0,5160.0,"Khung nhựa vuông vức
Mặt lưng phẳng giả kính/giả da
Cảm biến vân tay cạnh bên
Mở khóa bằng khuôn mặt AI",Xiaomi,False,6.88,120.0,450.0,LCD,2,,18.0,[50.0],[13.0],Other
71,Điện thoại Xiaomi Redmi 14C Chính hãng (Helio G81Ultra) siêu rẻ,Redmi,18.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-14c-helio-g81ultra.html,Đen,3400000.0,3450000.0,Android 14,"MediaTek Helio G81 Ultra (12 nm)
8 nhân, (2×2.0 GHz & 6x1.7 GHz)
GPU: Mali-G52 MC2",8.0,256.0,5160.0,"Khung nhựa vuông vức
Mặt lưng phẳng giả kính/giả da
Cảm biến vân tay cạnh bên
Mở khóa bằng khuôn mặt AI",Xiaomi,False,6.88,120.0,450.0,LCD,2,,18.0,[50.0],[13.0],Other
72,Điện thoại Xiaomi Redmi 14C Chính hãng (Helio G81Ultra) siêu rẻ,Redmi,18.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-14c-helio-g81ultra.html,Tím,2800000.0,3450000.0,Android 14,"MediaTek Helio G81 Ultra (12 nm)
8 nhân, (2×2.0 GHz & 6x1.7 GHz)
GPU: Mali-G52 MC2",4.0,128.0,5160.0,"Khung nhựa vuông vức
Mặt lưng phẳng giả kính/giả da
Cảm biến vân tay cạnh bên
Mở khóa bằng khuôn mặt AI",Xiaomi,False,6.88,120.0,450.0,LCD,2,,18.0,[50.0],[13.0],Other
73,Điện thoại Xiaomi Redmi 14C Chính hãng (Helio G81Ultra) siêu rẻ,Redmi,18.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-14c-helio-g81ultra.html,Tím,3100000.0,3450000.0,Android 14,"MediaTek Helio G81 Ultra (12 nm)
8 nhân, (2×2.0 GHz & 6x1.7 GHz)
GPU: Mali-G52 MC2",6.0,128.0,5160.0,"Khung nhựa vuông vức
Mặt lưng phẳng giả kính/giả da
Cảm biến vân tay cạnh bên
Mở khóa bằng khuôn mặt AI",Xiaomi,False,6.88,120.0,450.0,LCD,2,,18.0,[50.0],[13.0],Other
74,Điện thoại Xiaomi Redmi 14C Chính hãng (Helio G81Ultra) siêu rẻ,Redmi,18.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-14c-helio-g81ultra.html,Tím,3400000.0,3450000.0,Android 14,"MediaTek Helio G81 Ultra (12 nm)
8 nhân, (2×2.0 GHz & 6x1.7 GHz)
GPU: Mali-G52 MC2",8.0,256.0,5160.0,"Khung nhựa vuông vức
Mặt lưng phẳng giả kính/giả da
Cảm biến vân tay cạnh bên
Mở khóa bằng khuôn mặt AI",Xiaomi,False,6.88,120.0,450.0,LCD,2,,18.0,[50.0],[13.0],Other
75,Điện thoại OPPO A3x 5G (Dùng như máy Chính hãng),OPPO,0.0,4.8,13,https://mobilecity.vn/dien-thoai/oppo-a3x-5g-dimensity-6300.html,Tím,2850000.0,2850000.0,Android 14,"MediaTek Dimensity 6300 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",4.0,128.0,5100.0,"Khung nhựa phẳng, vuông vức
Mặt lưng nhựa phẳng
Màn hình đục lỗ phẳng
Chuẩn độ bền Quân đội Mỹ (MIL-STD-810H)
Kháng nước, bụi IP54",Oppo,False,6.67,120.0,1000.0,LCD,2,,45.0,"[32.0, 2.0]",[8.0],MediaTek Dimensity
76,Điện thoại OPPO A3x 5G (Dùng như máy Chính hãng),OPPO,0.0,4.8,13,https://mobilecity.vn/dien-thoai/oppo-a3x-5g-dimensity-6300.html,Tím,3150000.0,3150000.0,Android 14,"MediaTek Dimensity 6300 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",6.0,128.0,5100.0,"Khung nhựa phẳng, vuông vức
Mặt lưng nhựa phẳng
Màn hình đục lỗ phẳng
Chuẩn độ bền Quân đội Mỹ (MIL-STD-810H)
Kháng nước, bụi IP54",Oppo,False,6.67,120.0,1000.0,LCD,2,,45.0,"[32.0, 2.0]",[8.0],MediaTek Dimensity
77,Điện thoại OPPO A3x 5G (Dùng như máy Chính hãng),OPPO,0.0,4.8,13,https://mobilecity.vn/dien-thoai/oppo-a3x-5g-dimensity-6300.html,Hồng,2850000.0,2850000.0,Android 14,"MediaTek Dimensity 6300 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",4.0,128.0,5100.0,"Khung nhựa phẳng, vuông vức
Mặt lưng nhựa phẳng
Màn hình đục lỗ phẳng
Chuẩn độ bền Quân đội Mỹ (MIL-STD-810H)
Kháng nước, bụi IP54",Oppo,False,6.67,120.0,1000.0,LCD,2,,45.0,"[32.0, 2.0]",[8.0],MediaTek Dimensity
78,Điện thoại OPPO A3x 5G (Dùng như máy Chính hãng),OPPO,0.0,4.8,13,https://mobilecity.vn/dien-thoai/oppo-a3x-5g-dimensity-6300.html,Hồng,3150000.0,3150000.0,Android 14,"MediaTek Dimensity 6300 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",6.0,128.0,5100.0,"Khung nhựa phẳng, vuông vức
Mặt lưng nhựa phẳng
Màn hình đục lỗ phẳng
Chuẩn độ bền Quân đội Mỹ (MIL-STD-810H)
Kháng nước, bụi IP54",Oppo,False,6.67,120.0,1000.0,LCD,2,,45.0,"[32.0, 2.0]",[8.0],MediaTek Dimensity
79,Điện thoại OPPO A3x 5G (Dùng như máy Chính hãng),OPPO,0.0,4.8,13,https://mobilecity.vn/dien-thoai/oppo-a3x-5g-dimensity-6300.html,Trắng,2850000.0,2850000.0,Android 14,"MediaTek Dimensity 6300 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",4.0,128.0,5100.0,"Khung nhựa phẳng, vuông vức
Mặt lưng nhựa phẳng
Màn hình đục lỗ phẳng
Chuẩn độ bền Quân đội Mỹ (MIL-STD-810H)
Kháng nước, bụi IP54",Oppo,False,6.67,120.0,1000.0,LCD,2,,45.0,"[32.0, 2.0]",[8.0],MediaTek Dimensity
80,Điện thoại OPPO A3x 5G (Dùng như máy Chính hãng),OPPO,0.0,4.8,13,https://mobilecity.vn/dien-thoai/oppo-a3x-5g-dimensity-6300.html,Trắng,3150000.0,3150000.0,Android 14,"MediaTek Dimensity 6300 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",6.0,128.0,5100.0,"Khung nhựa phẳng, vuông vức
Mặt lưng nhựa phẳng
Màn hình đục lỗ phẳng
Chuẩn độ bền Quân đội Mỹ (MIL-STD-810H)
Kháng nước, bụi IP54",Oppo,False,6.67,120.0,1000.0,LCD,2,,45.0,"[32.0, 2.0]",[8.0],MediaTek Dimensity
81,Điện thoại OPPO A3x 5G (Dùng như máy Chính hãng),OPPO,0.0,4.8,13,https://mobilecity.vn/dien-thoai/oppo-a3x-5g-dimensity-6300.html,Đen,2850000.0,2850000.0,Android 14,"MediaTek Dimensity 6300 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",4.0,128.0,5100.0,"Khung nhựa phẳng, vuông vức
Mặt lưng nhựa phẳng
Màn hình đục lỗ phẳng
Chuẩn độ bền Quân đội Mỹ (MIL-STD-810H)
Kháng nước, bụi IP54",Oppo,False,6.67,120.0,1000.0,LCD,2,,45.0,"[32.0, 2.0]",[8.0],MediaTek Dimensity
82,Điện thoại OPPO A3x 5G (Dùng như máy Chính hãng),OPPO,0.0,4.8,13,https://mobilecity.vn/dien-thoai/oppo-a3x-5g-dimensity-6300.html,Đen,3150000.0,3150000.0,Android 14,"MediaTek Dimensity 6300 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",6.0,128.0,5100.0,"Khung nhựa phẳng, vuông vức
Mặt lưng nhựa phẳng
Màn hình đục lỗ phẳng
Chuẩn độ bền Quân đội Mỹ (MIL-STD-810H)
Kháng nước, bụi IP54",Oppo,False,6.67,120.0,1000.0,LCD,2,,45.0,"[32.0, 2.0]",[8.0],MediaTek Dimensity
83,Điện thoại Xiaomi Redmi Note 11 5G (Dimensity 810),Redmi,12.0,4.9,14,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-11-5g-dimensity-810.html,Xanh,2950000.0,3950000.0,Android 11,"Dimensity 810 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",4.0,128.0,5.0,"Thanh + Cảm ứng
Cảm biến vân tay cạnh bên",Xiaomi,False,6.6,90.0,,LCD,2,Li-Po,33.0,"[50.0, 8.0]",[16.0],MediaTek Dimensity
84,Điện thoại Xiaomi Redmi Note 11 5G (Dimensity 810),Redmi,12.0,4.9,14,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-11-5g-dimensity-810.html,Xanh,3250000.0,3950000.0,Android 11,"Dimensity 810 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",6.0,128.0,5.0,"Thanh + Cảm ứng
Cảm biến vân tay cạnh bên",Xiaomi,False,6.6,90.0,,LCD,2,Li-Po,33.0,"[50.0, 8.0]",[16.0],MediaTek Dimensity
85,Điện thoại Xiaomi Redmi Note 11 5G (Dimensity 810),Redmi,12.0,4.9,14,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-11-5g-dimensity-810.html,Xanh,3550000.0,3950000.0,Android 11,"Dimensity 810 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",8.0,128.0,5.0,"Thanh + Cảm ứng
Cảm biến vân tay cạnh bên",Xiaomi,False,6.6,90.0,,LCD,2,Li-Po,33.0,"[50.0, 8.0]",[16.0],MediaTek Dimensity
86,Điện thoại Xiaomi Redmi Note 11 5G (Dimensity 810),Redmi,12.0,4.9,14,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-11-5g-dimensity-810.html,Trắng,2950000.0,3950000.0,Android 11,"Dimensity 810 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",4.0,128.0,5.0,"Thanh + Cảm ứng
Cảm biến vân tay cạnh bên",Xiaomi,False,6.6,90.0,,LCD,2,Li-Po,33.0,"[50.0, 8.0]",[16.0],MediaTek Dimensity
87,Điện thoại Xiaomi Redmi Note 11 5G (Dimensity 810),Redmi,12.0,4.9,14,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-11-5g-dimensity-810.html,Trắng,3250000.0,3950000.0,Android 11,"Dimensity 810 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",6.0,128.0,5.0,"Thanh + Cảm ứng
Cảm biến vân tay cạnh bên",Xiaomi,False,6.6,90.0,,LCD,2,Li-Po,33.0,"[50.0, 8.0]",[16.0],MediaTek Dimensity
88,Điện thoại Xiaomi Redmi Note 11 5G (Dimensity 810),Redmi,12.0,4.9,14,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-11-5g-dimensity-810.html,Trắng,3550000.0,3950000.0,Android 11,"Dimensity 810 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",8.0,128.0,5.0,"Thanh + Cảm ứng
Cảm biến vân tay cạnh bên",Xiaomi,False,6.6,90.0,,LCD,2,Li-Po,33.0,"[50.0, 8.0]",[16.0],MediaTek Dimensity
